Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,C-type lectin receptor signaling pathway,0.4819854623045331,1.3222574199199724,0.11475409836065574,0.4041866012677736,0.96,9/26,17.21%,CLEC4D;CLEC4E;NLRP3;FCER1G;ITPR1;IRF1;MRAS;PLCG2;CLEC7A
prerank,Necroptosis,0.4373088879998069,1.315264208281733,0.12280701754385964,0.40587900821889483,0.97,15/25,37.47%,NLRP3;BIRC3;FAS;STAT5A;CFLAR;ALOX15;MAPK10;RIPK1;STAT3;IRF9;IFNAR1;CHMP5;ZBP1;PYCARD;SQSTM1
prerank,Retrograde endocannabinoid signaling,0.4640197308978372,1.3030852764387817,0.16363636363636364,0.4195658774158934,0.98,6/24,13.83%,GNG11;MGLL;ADCY9;PRKCB;ITPR1;GNAI2
prerank,Adrenergic signaling in cardiomyocytes,0.4827422900513738,1.2864995871403746,0.22916666666666666,0.4381940256503036,0.98,6/18,13.83%,AGTR1;ADRB2;KCNQ1;ADCY9;CACNB4;GNAI2
prerank,Th1 and Th2 cell differentiation,0.48577235472526004,1.2831265302345523,0.16666666666666666,0.4317468222440968,0.98,6/20,15.43%,DLL4;HLA-DMA;HLA-DRB1;IL12RB1;CD247;STAT5A
prerank,Human T-cell leukemia virus 1 infection,-0.38628401032700566,-1.263518697882183,0.11538461538461539,0.7548501847037898,0.99,16/44,23.46%,CDKN2A;BUB1B;CCNA2;MAD2L1;E2F1;MMP7;CDK4;IL2RA;RAN;ADCY1;SMAD3;TP53;TLN2;VDAC3;VDAC1;ANAPC11
prerank,Transcriptional misregulation in cancer,-0.3750514212718512,-1.2625590419391544,0.10714285714285714,0.6920484085622955,0.99,6/43,4.58%,CCNA2;MYCN;PLAU;IGFBP3;SIX1;JUP
prerank,Natural killer cell mediated cytotoxicity,0.4597296710060104,1.2556270765565503,0.16326530612244897,0.4892051622240984,0.99,10/23,20.44%,CD244;SHC3;KLRD1;FCER1G;PRKCB;CD247;FAS;PLCG2;GZMB;RAC2
prerank,NF-kappa B signaling pathway,0.4456850986667715,1.2551357950326807,0.20833333333333334,0.4755211017423055,0.99,10/22,18.35%,CXCL3;CXCL12;CCL21;PRKCB;BIRC3;CFLAR;PLCG2;BCL2A1;GADD45G;LYN
prerank,Alcoholism,0.508722485838939,1.2538221813756234,0.2553191489361702,0.46522451701703477,0.99,4/17,13.83%,GNG11;FOSB;SHC3;GNAI2
prerank,Small cell lung cancer,-0.438806707300227,-1.2521038281019707,0.16071428571428573,0.6741004241346286,0.99,8/21,17.77%,E2F1;COL4A5;CDK4;CDK6;CASP3;CYCS;BAK1;TP53
prerank,Pancreatic cancer,-0.4639592787712046,-1.250208779335571,0.20833333333333334,0.6315501436585033,0.99,7/22,17.77%,CDKN2A;E2F1;CDK4;CDK6;BAK1;SMAD3;TP53
prerank,Viral carcinogenesis,-0.3658606830490627,-1.248091435466885,0.11627906976744186,0.5899966772863202,0.99,12/39,21.21%,CDKN2A;CCNA2;PMAIP1;CDK4;HDAC2;CDK6;CASP3;YWHAG;BAK1;TP53;DNAJA3;VDAC3
prerank,Insulin resistance,0.4793735525438283,1.2434636578319533,0.125,0.47809500835673796,0.99,6/18,14.72%,CD36;SLC27A3;PRKCB;PPP1R3C;RPS6KA1;PPARGC1B
prerank,Progesterone-mediated oocyte maturation,-0.4628108582003046,-1.2254377790956459,0.23255813953488372,0.6137456104346241,1.0,3/19,1.57%,CDC25C;CCNA2;MAD2L1
prerank,"Parathyroid hormone synthesis, secretion and action",0.4718775332845467,1.2249588128491509,0.20408163265306123,0.5122019860893338,0.99,7/19,13.83%,PTH1R;HBEGF;ADCY9;PRKCB;ITPR1;PDE4D;GNAI2
prerank,Cellular senescence,-0.397049559916625,-1.2045486109203507,0.1590909090909091,0.6389724996579559,1.0,12/35,23.82%,CDKN2A;CCNA2;IGFBP3;E2F1;CDK4;CDK6;RAD1;SMAD3;TP53;VDAC3;VDAC1;RBBP4
prerank,Parkinson disease,-0.3786351018453223,-1.1949149051732701,0.23255813953488372,0.6285884445445985,1.0,22/45,29.05%,UCHL1;TUBB4A;PSMD2;KIF5C;CASP3;CYCS;TP53;PSMD3;EIF2S1;PSMB5;PSMD8;PSMD4;VDAC3;PSMD7;VDAC1;PSMB7;PSMC1;TUBA1B;NDUFS2;SNCA;NDUFAB1;PSMC6
prerank,Endocytosis,0.3785297883185563,1.1948879434552595,0.18518518518518517,0.5770112169822699,0.99,20/42,30.06%,CXCR1;CXCR2;MVB12B;CAV2;EHD1;CYTH4;CCR5;ARAP1;CYTH1;EPS15;CAPZA2;RAB31;ZFYVE9;IQSEC2;DNM2;RNF41;PARD6A;RAB11FIP3;TRAF6;ARPC4
prerank,Glycerophospholipid metabolism,0.4138840656258813,1.1819795894732676,0.23728813559322035,0.5968170939953914,0.99,6/17,16.85%,PLA2G10;PLA2G5;PNPLA6;LCAT;DGKD;CHPT1
prerank,Amyotrophic lateral sclerosis,-0.3180207292098871,-1.1817410828391715,0.13636363636363635,0.6327967042155029,1.0,42/70,36.46%,TUBB4A;DNAH17;PSMD2;NRG4;KIF5C;SIGMAR1;CASP3;NUP107;CYCS;TP53;PSMD3;NUP85;EIF2S1;PSMB5;PSMD8;ULK1;PSMD4;PFN4;PSMD7;VDAC1;UBQLN4;WIPI1;PSMB7;PSMC1;TUBA1B;NDUFS2;PIK3R4;NDUFAB1;PSMC6;VCP;NUP88;PPP3R1;PSMA5;RAC1;NDUFA12;WIPI2;TUBA8;NDUFS3;NRG1;NDUFC2;FUS;NDUFB11
prerank,Spinocerebellar ataxia,-0.37389250456953477,-1.1785297752775132,0.24390243902439024,0.6096017167011112,1.0,21/35,32.92%,PSMD2;PLCB1;ATP2A2;CYCS;PSMD3;PSMB5;PSMD8;ULK1;PSMD4;VDAC3;PSMD7;VDAC1;WIPI1;PSMB7;PSMC1;PIK3R4;PIK3CB;PSMC6;ATXN3;PSMA5;WIPI2
prerank,Central carbon metabolism in cancer,-0.43190207807022635,-1.1707981942998653,0.2978723404255319,0.6025995348200848,1.0,10/19,33.91%,PDK1;PFKP;TP53;HIF1A;SLC16A3;MET;GCK;PIK3CB;HK1;MAPK1
prerank,Melanoma,-0.42363542277985466,-1.1647003967737595,0.23076923076923078,0.5891497110542123,1.0,7/17,21.27%,CDKN2A;E2F1;CDK4;CDK6;BAK1;TP53;MET
prerank,B cell receptor signaling pathway,0.4109462474452806,1.1628957333668621,0.2807017543859649,0.6390865597233949,0.99,9/23,20.44%,LILRB3;PRKCB;INPP5D;PIK3AP1;CD81;CD79B;PLCG2;LYN;RAC2
prerank,Human papillomavirus infection,-0.3162975004501338,-1.1623109507956062,0.19607843137254902,0.5704548564036866,1.0,17/65,17.77%,SPP1;CCNA2;WNT10B;THBS2;FZD9;TNC;E2F1;COL4A5;CDK4;IKBKE;HDAC2;CDK6;PPP2R3A;CASP3;BAK1;WNT2B;TP53
prerank,Chagas disease,0.4208551722567797,1.150496636455411,0.2545454545454545,0.6572910384754553,0.99,6/20,15.49%,GNA14;ACE;CD247;FAS;GNAI2;CFLAR
prerank,Insulin signaling pathway,0.399020470430641,1.137984451501343,0.30357142857142855,0.6831739382404076,1.0,3/24,6.73%,FBP1;SORBS1;SHC3
prerank,Apelin signaling pathway,0.42818580976052034,1.1127094751516764,0.34615384615384615,0.7466501254946556,1.0,7/23,13.83%,GNG11;AGTR1;KLF2;ADCY9;ITPR1;MRAS;GNAI2
prerank,Regulation of actin cytoskeleton,0.3397405071360572,1.112093925740429,0.25,0.730744741425979,1.0,10/37,17.43%,FGF18;CXCL12;CFL2;MYH10;PPP1R12B;MRAS;ITGB6;MSN;EZR;ITGA4
prerank,Non-small cell lung cancer,-0.38898577903952986,-1.1042683638157034,0.30612244897959184,0.7037184650252518,1.0,7/21,17.77%,CDKN2A;E2F1;CDK4;KIF5C;CDK6;BAK1;TP53
prerank,Cholinergic synapse,0.3956723153952892,1.0975876057119447,0.3389830508474576,0.7557592570256906,1.0,6/20,13.83%,GNG11;KCNQ1;ADCY9;PRKCB;ITPR1;GNAI2
prerank,cGMP-PKG signaling pathway,0.39089673927430635,1.0973385783940603,0.30357142857142855,0.7400796043903027,1.0,8/27,14.29%,AGTR1;ADRB2;PDE2A;ADCY9;ITPR1;EDNRA;GNAI2;ADRA2A
prerank,Cushing syndrome,-0.3423459842620392,-1.0970633414947728,0.32653061224489793,0.694258220458795,1.0,7/33,9.90%,STAR;CDKN2A;WNT10B;FZD9;E2F1;CDK4;PLCB1
prerank,Focal adhesion,0.3498771320853983,1.0915972100879237,0.2978723404255319,0.7406249836124031,1.0,11/49,12.57%,TNXB;VTN;COL6A6;FLT4;KDR;SHC3;PRKCB;PPP1R12B;CAV2;ITGB6;BIRC3
prerank,Huntington disease,-0.3113345340780332,-1.0909721965371302,0.2926829268292683,0.6798631823778902,1.0,25/54,27.76%,TUBB4A;DNAH17;PSMD2;PLCB1;HDAC2;KIF5C;POLR2D;CASP3;CYCS;TP53;PSMD3;PSMB5;PSMD8;ULK1;PSMD4;VDAC3;PSMD7;VDAC1;WIPI1;PSMB7;PSMC1;TUBA1B;NDUFS2;PIK3R4;NDUFAB1
prerank,Alzheimer disease,-0.3021516784741156,-1.0907253087926587,0.23809523809523808,0.6548091394171569,1.0,38/73,34.00%,WNT10B;TUBB4A;FZD9;PSMD2;PLCB1;KIF5C;ATP2A2;CASP3;CYCS;WNT2B;PSMD3;EIF2S1;PSMB5;PSMD8;ULK1;PSMD4;VDAC3;PSMD7;VDAC1;WIPI1;PSMB7;PSMC1;TUBA1B;NDUFS2;SNCA;PIK3R4;NDUFAB1;PIK3CB;FRAT2;PSMC6;AXIN1;PPP3R1;PSMA5;NDUFA12;WIPI2;MAPK1;TUBA8;NDUFS3
prerank,Fc gamma R-mediated phagocytosis,0.4115416636615185,1.0897560333871266,0.3333333333333333,0.7318060855529066,1.0,9/22,20.44%,PTPRC;CFL2;PRKCB;FCGR2A;INPP5D;HCK;PLCG2;LYN;RAC2
prerank,Glutamatergic synapse,0.4184866109872014,1.0847866464302138,0.3333333333333333,0.73067181280907,1.0,5/18,13.83%,GNG11;ADCY9;PRKCB;ITPR1;GNAI2
prerank,Oxytocin signaling pathway,0.37189895134469464,1.0828861236306997,0.35185185185185186,0.7213920183922079,1.0,6/24,13.83%,ADCY9;PRKCB;ITPR1;PPP1R12B;CACNB4;GNAI2
prerank,Th17 cell differentiation,0.40164284868274985,1.081241756393634,0.3090909090909091,0.713486913520685,1.0,6/23,15.43%,HLA-DMA;HLA-DRB1;IL6ST;IL12RB1;CD247;STAT5A
prerank,MAPK signaling pathway,0.3285399861156085,1.0761273142497967,0.38636363636363635,0.7145002495027682,1.0,12/55,14.57%,FGF18;RASGRP2;FLT4;KDR;RAPGEF2;MAP3K8;PRKCB;CACNB4;MRAS;DUSP8;FAS;RPS6KA1
prerank,IL-17 signaling pathway,0.41143171614691243,1.0691770714099527,0.38181818181818183,0.7212640212278374,1.0,3/18,7.16%,FOSB;CXCL3;CXCL5
prerank,Rap1 signaling pathway,0.33203604635779005,1.0647156573971457,0.3333333333333333,0.7199623142165977,1.0,10/39,13.83%,FGF18;RASGRP2;FLT4;KDR;RAPGEF2;ADCY9;PRKCB;RAP1GAP;MRAS;GNAI2
prerank,Hepatocellular carcinoma,-0.33628168073357034,-1.0592370540244571,0.4166666666666667,0.7164581464759328,1.0,14/39,22.56%,CDKN2A;WNT10B;FZD9;E2F1;CDK4;CDK6;GSTA1;BAK1;SMAD3;WNT2B;TP53;MET;SMARCD2;SMARCC1
prerank,Phagosome,0.3608763192994835,1.0539359971311453,0.3559322033898305,0.7363629459878405,1.0,9/25,21.15%,SFTPA1;CD36;HLA-DMA;HLA-DRB1;FCGR2A;CLEC7A;DYNC2H1;CYBA;VAMP3
prerank,Tuberculosis,0.38559818892283154,1.0507069639247537,0.39285714285714285,0.7305007620530477,1.0,14/29,29.11%,CLEC4E;HLA-DMA;HLA-DRB1;FCER1G;FCGR2A;CLEC7A;CEBPB;MAPK10;TCIRG1;APAF1;HLA-DOB;CALM2;RAF1;TRAF6
prerank,ErbB signaling pathway,0.381088194034933,1.045951184165896,0.4,0.7293278425831797,1.0,5/21,17.12%,SHC3;HBEGF;PRKCB;STAT5A;PLCG2
prerank,Hippo signaling pathway,-0.377705740090196,-1.0451951662325771,0.3469387755102041,0.7231397689736724,1.0,3/21,4.15%,BMP7;WNT10B;FZD9
prerank,AMPK signaling pathway,0.3824796933362279,1.0442954251273109,0.4230769230769231,0.720493792677327,1.0,3/19,4.27%,FBP1;LEPR;CD36
prerank,Serotonergic synapse,0.4230276514094482,1.0405589260711579,0.4090909090909091,0.7175874130236775,1.0,5/16,13.83%,GNG11;KCNN2;PRKCB;ITPR1;GNAI2
prerank,Hepatitis C,-0.3319973791313715,-1.0348285859126554,0.4166666666666667,0.725435339520006,1.0,10/34,18.23%,E2F1;CDK4;IKBKE;CDK6;CASP3;YWHAG;CYCS;BAK1;TP53;EIF2S1
prerank,FoxO signaling pathway,0.3621229210919917,1.0307980500047393,0.36538461538461536,0.7302997532550101,1.0,11/26,27.61%,KLF2;FOXO4;GADD45G;RBL2;GABARAPL1;MAPK10;CDKN2B;SGK3;STAT3;RAF1;BCL6
prerank,Protein processing in endoplasmic reticulum,-0.3094086877326648,-1.0200428588791395,0.38461538461538464,0.7418069047293292,1.0,15/37,30.89%,SEC61G;DNAJB11;BAK1;EIF2S1;RPN2;RAD23B;UBQLN4;PDIA3;UBE4B;SEC61A1;SSR1;HSPH1;ATXN3;VCP;MBTPS2
prerank,Colorectal cancer,-0.38178575666494907,-1.0097290437923312,0.45454545454545453,0.7444997109176049,1.0,7/20,17.77%,PMAIP1;CASP3;BCL2L11;CYCS;BAK1;SMAD3;TP53
prerank,Prion disease,-0.3121151950480618,-1.001865602838549,0.3783783783783784,0.742355315364619,1.0,27/46,34.00%,TUBB4A;PSMD2;KIF5C;CASP3;CYCS;PSMD3;EIF2S1;PSMB5;PSMD8;PSMD4;VDAC3;PSMD7;VDAC1;PSMB7;PSMC1;TUBA1B;NDUFS2;NDUFAB1;PIK3CB;PSMC6;PPP3R1;PSMA5;RAC1;NDUFA12;MAPK1;TUBA8;NDUFS3
prerank,Hepatitis B,-0.3399053143925864,-1.0018016953664655,0.45098039215686275,0.7202908825565825,1.0,8/32,17.77%,CCNA2;E2F1;IKBKE;IRAK1;CASP3;CYCS;SMAD3;TP53
prerank,Glioma,-0.35395746676449225,-0.9961674971266358,0.4166666666666667,0.7127071378558264,1.0,6/21,17.77%,CDKN2A;E2F1;CDK4;CDK6;BAK1;TP53
prerank,Pathways of neurodegeneration,-0.2736084525767427,-0.9937743850476134,0.43902439024390244,0.6984422336454078,1.0,44/91,34.00%,UCHL1;WNT10B;TUBB4A;FZD9;DNAH17;PSMD2;PLCB1;KIF5C;SIGMAR1;ATP2A2;CASP3;CYCS;BAK1;WNT2B;PSMD3;EIF2S1;PSMB5;PSMD8;ULK1;PSMD4;VDAC3;PSMD7;VDAC1;WIPI1;PSMB7;PSMC1;TUBA1B;NDUFS2;SNCA;PIK3R4;NDUFAB1;FRAT2;PSMC6;ATXN3;VCP;AXIN1;PPP3R1;PSMA5;RAC1;NDUFA12;WIPI2;MAPK1;TUBA8;NDUFS3
prerank,Neurotrophin signaling pathway,0.3350327258222512,0.9897210442820745,0.4230769230769231,0.8349937683431835,1.0,10/26,29.11%,SHC3;IRAK3;ARHGDIB;RPS6KA1;PLCG2;MAPK10;CALM2;RAF1;NTRK1;TRAF6
prerank,NOD-like receptor signaling pathway,0.3177327437998906,0.9891601924289894,0.5,0.8231560590092752,1.0,15/40,29.14%,CXCL3;NLRP3;ITPR1;NEK7;BIRC3;CYBA;GABARAPL1;NLRP1;MAPK10;RIPK1;RNASEL;GSDMD;NLRP6;TRAF6;OAS2
prerank,Leishmaniasis,0.40918106309788554,0.9878706002323647,0.4528301886792453,0.8135210741534739,1.0,6/15,20.29%,HLA-DMA;HLA-DRB1;PRKCB;FCGR2A;ITGA4;CYBA
prerank,Wnt signaling pathway,-0.32414271308908904,-0.9837390890638555,0.5555555555555556,0.702163238625135,1.0,11/41,17.77%,WNT10B;FZD9;LGR4;MMP7;PRICKLE3;PLCB1;SENP2;SFRP2;SMAD3;WNT2B;TP53
prerank,Signaling pathways regulating pluripotency of stem cells,0.31580032032154576,0.9830367657971859,0.4909090909090909,0.8131517633387131,1.0,7/26,15.34%,SMAD9;IL6ST;LIF;BMPR2;ID4;WNT9A;TBX3
prerank,Oocyte meiosis,-0.35794010436601925,-0.9749902065268242,0.4666666666666667,0.7033756974925398,1.0,5/21,16.14%,CDC25C;MAD2L1;SPDYA;ADCY1;YWHAG
prerank,PI3K-Akt signaling pathway,0.2743129981419453,0.9714421008288203,0.509090909090909,0.8320015679652635,1.0,7/61,5.13%,TNXB;GNG11;VTN;COL6A6;FGF18;FLT4;KDR
prerank,Prostate cancer,-0.37641537350726134,-0.970151134711826,0.5208333333333334,0.6932908958673877,1.0,2/16,5.59%,PLAU;E2F1
prerank,Purine metabolism,0.33954479066772714,0.9691750411503984,0.43636363636363634,0.8271137377879629,1.0,8/25,16.51%,PDE2A;PDE1B;PDE8B;ADCY9;AK8;PDE4D;PGM1;ENTPD1
prerank,Relaxin signaling pathway,0.3427556139570686,0.953767044351469,0.5263157894736842,0.8520228213871924,1.0,4/21,13.83%,GNG11;SHC3;ADCY9;GNAI2
prerank,Gastric cancer,-0.3105353810850545,-0.9435315236735334,0.4642857142857143,0.7307885255620924,1.0,8/30,17.77%,WNT10B;FZD9;JUP;E2F1;BAK1;SMAD3;WNT2B;TP53
prerank,Phosphatidylinositol signaling system,0.3270962363490072,0.9415333872983933,0.5555555555555556,0.8694484398655618,1.0,10/27,23.73%,PRKCB;ITPR1;INPP5D;DGKD;PLCG2;ITPK1;PIK3C2B;MTM1;IP6K1;PIK3C2A
prerank,Proteoglycans in cancer,0.29469722566082873,0.9367892765466826,0.5769230769230769,0.8669925574861472,1.0,13/44,17.12%,VTN;KDR;HBEGF;PRKCB;ITPR1;PPP1R12B;CAV2;MRAS;FAS;MSN;WNT9A;EZR;PLCG2
prerank,Epstein-Barr virus infection,-0.26480108816851616,-0.9366444982014679,0.5,0.7285264742098781,1.0,18/57,23.06%,CCNA2;E2F1;PSMD2;CDK4;IKBKE;IRAK1;HDAC2;CDK6;CASP3;BCL2L11;CYCS;BAK1;TP53;PSMD3;PSMD8;PSMD4;PSMD7;PDIA3
