Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,HS611T HAEMATOPOIETIC AND LYMPHOID TISSUE,0.7080241798195902,2.269625361767577,0.0,0.0,0.0,27/40,17.98%,DNASE1L3;KCNA3;SNX22;ALOX5AP;LY86;PPP1R16B;BANK1;VNN2;FGD2;IRF8;CD37;TLR7;TLR10;CACNB4;TEC;ZNF831;CD80;HVCN1;CHDH;CD79B;P2RY10;CCR7;S1PR2;NFKBID;ENTPD1;BCL2A1;TFEB
prerank,BICR22 UPPER AERODIGESTIVE TRACT,-0.7434769055246045,-2.2610057307167306,0.0,0.0,0.0,13/26,10.36%,KRT6A;FAT2;PKP1;LYPD3;TP63;IL20RB;MYEOV;FGF11;ENTPD2;PSCA;FXR1;DENND2C;MYNN
prerank,OCIAML2 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.632853308120578,2.2521356476832017,0.0,0.0,0.0,36/66,16.48%,NDNF;LPL;CX3CR1;SPN;CTSG;KIF17;CXCR2;TCTEX1D1;RASGRP2;IGSF10;CLEC4D;LY86;MNDA;CD33;CD244;SPI1;RGS18;CYSLTR1;IRF8;NLRP3;CD37;ZNF763;TNFAIP8L2;PTPRC;IRAK3;FCER1G;KCNN2;TEC;HVCN1;HCK;CDC14A;UNC5C;ZNF438;ACRBP;KIAA0141;CYTH4
prerank,MEC2 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6817811073244283,2.2444282598824317,0.0,0.0,0.0,30/47,20.57%,NAPSA;DNASE1L3;CHI3L2;ESAM;ABCA6;MNDA;PPP1R16B;BANK1;SNX25;CYSLTR1;CD37;TBC1D10C;TLR7;IL12RB1;TLR10;ZNF831;PYHIN1;CD80;GPR18;HVCN1;IL18BP;P2RY10;CCR7;NFKBID;ENTPD1;IFI44L;CXCR3;CD300A;CYTH1;ARHGAP17
prerank,SKM1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.7237022994538437,2.2408360667958136,0.0,0.0,0.0,23/33,15.65%,LPL;CX3CR1;CTSG;CXCR2;TCTEX1D1;RASGRP2;LY86;MNDA;CD33;SPI1;CYSLTR1;NLRP3;TNFAIP8L2;FCER1G;KCNN2;RGL4;SNAI3;CACNB4;HCK;CD1D;GPR97;UNC5C;ZNF438
prerank,MEC1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.7406872993902592,2.236932203238941,0.0,0.0,0.0,28/43,16.75%,DNASE1L3;CHI3L2;ABCA6;LY86;MNDA;PPP1R16B;IL18RAP;BANK1;SNX25;PILRA;FGD2;CYSLTR1;IRF8;TLR7;MAP3K8;TLR10;CACNB4;ZNF831;PYHIN1;CD80;GPR18;HVCN1;HCK;ST8SIA4;P2RY10;CCR7;ENTPD1;IFI44L
prerank,HUT102 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.7061173951038345,2.2343662270187914,0.0,0.0,0.0,24/36,19.58%,LRP2BP;KCNA3;CCDC65;PPP1R16B;TNFAIP8L2;TBC1D10C;RCAN2;IL12RB1;TNFRSF1B;CD247;PYHIN1;CD80;STK10;FMNL1;CCR4;CFLAR;CCR7;CYTH4;CCR5;GADD45G;TFEB;BATF;IL32;GZMB
prerank,MONOMAC1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6781961840017294,2.2284971637356943,0.0,0.0,0.0,36/53,16.69%,LPL;CX3CR1;SPN;CTSG;ABCC6;ALOX5AP;CXCR2;RAB37;TPSAB1;LY86;MNDA;CD33;CD244;SPI1;RGS18;PILRA;CYSLTR1;IRF8;NLRP3;ZNF763;TNFAIP8L2;IRAK3;FCER1G;KCNN2;PRKCB;IL12RB1;CST7;GPR18;HVCN1;HCK;CD1D;RBKS;CDC14A;ZNF438;ACRBP;LRRC8C
prerank,HS888T BONE,0.8449949920594816,2.2195840214592892,0.0,0.0,0.0,11/16,10.14%,CLEC3B;FOSB;GSTM5;FBLN5;CORO2B;PRELP;COX7A1;CXCL12;ATF3;PLA2G5;TMEM119
prerank,UT7 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6384896073906622,2.2178268539285533,0.0,0.0,0.0,34/74,15.52%,HBB;SPN;ESAM;SELP;COL6A6;TCTEX1D1;FCER1A;ICAM4;RAB37;RASGRP2;GNMT;TPSAB1;PEAR1;CD36;CD33;RGS18;PIEZO2;GATA2;ZNF763;TNFAIP8L2;IRAK3;FCER1G;FREM1;ROBO2;PRKCB;FERMT3;AK8;TEC;INPP5D;RIN3;ADRA2A;CDC14A;STAT5A;ACSM3
prerank,GDM1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6444174890292788,2.203761881613018,0.0,0.0,0.0,32/51,17.25%,CX3CR1;SELP;CD34;TCTEX1D1;FCER1A;ICAM4;RAB37;CEACAM21;KCNK17;CD33;CD244;VNN2;SPI1;CYSLTR1;CD37;TNFAIP8L2;IRAK3;TBC1D10C;FCER1G;RGL4;PRKCB;SNAI3;CACNB4;TEC;ARL11;RIN3;HCK;TRANK1;IL18BP;CCR7;CYTH4;ZNF467
prerank,JVM3 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6775636774438586,2.199093411109321,0.0,0.0,0.0,29/49,21.70%,DNASE1L3;ABCA6;LY86;MNDA;VNN2;C5AR1;SNX25;PILRA;FGD2;CD37;IRAK3;TLR7;PRKCB;LGALS2;TLR10;PARM1;CD80;HVCN1;HCK;P2RY10;CCR7;ENTPD1;IFI44L;BCL2A1;TFEB;KCNMB1;CD300A;CYTH1;NLRP1
prerank,NOMO1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6430363555673837,2.1988835826599415,0.0,0.0,0.0,32/60,13.22%,LPL;CX3CR1;KCNA3;FAM105A;CTSG;CXCR2;TCTEX1D1;RAB37;IGSF10;LY86;MNDA;IL18RAP;CD33;CD244;SPI1;RGS18;PILRA;B3GNT7;P2RY13;CYSLTR1;IRF8;NLRP3;CD68;TNFAIP8L2;IRAK3;FCER1G;KCNN2;RGL4;SNAI3;LDHD;HCK;CD1D
prerank,EB2 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6484309309245195,2.194740073855761,0.0,0.0,0.0,31/53,19.18%,FHL5;KCNA3;CEACAM21;SLC23A1;LY86;MNDA;BANK1;VNN2;SPI1;PILRA;FGD2;IRF8;CD37;ZNF763;TLR7;RAB40A;TLR10;ZNF831;PYHIN1;SLC6A16;CD80;TRANK1;CD79B;P2RY10;CCR7;ENTPD1;IFI44L;OVGP1;CCR5;TFEB;ANKMY1
prerank,KASUMI6 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6626049606947497,2.1935925770885283,0.0,0.0,0.0,32/51,18.97%,SPN;SELP;CTSG;KIAA1683;OSCAR;CXCR2;FCER1A;RAB37;CYYR1;IGSF10;MNDA;CD33;CD244;SPI1;RGS18;CYSLTR1;ZNF763;TNFAIP8L2;IRAK3;FCER1G;RGL4;SNAI3;CST7;PYHIN1;ARL11;HCK;IL18BP;GPR97;CYTH4;ANKRD28;STAB1;TMC8
prerank,KMS18 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6862619699795841,2.1704892527381134,0.0,0.0,0.0,25/42,16.75%,FHL5;DNASE1L3;CHI3L2;ALOX5AP;ABCA6;LY86;PILRA;TTC18;CYSLTR1;TLR7;PRKCB;FHAD1;TLR10;PARM1;CACNB4;PDLIM3;TEC;CD80;HVCN1;LCAT;P2RY10;CCR7;IL7;ENTPD1;IFI44L
prerank,HEL HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6653163543969197,2.1597369448888974,0.0,0.0,0.0,32/54,16.20%,HBB;NOSTRIN;CX3CR1;ESAM;SELP;TCTEX1D1;FCER1A;ICAM4;RAB37;PEAR1;IGSF10;KCNK17;CD36;FLT4;CD33;CD244;KDR;RGS18;B3GNT7;GATA2;TNFAIP8L2;IRAK3;FCER1G;FREM1;ROBO2;HCK;ADRA2A;STAT5A;ACSM3;RBPMS2;IL7;ACRBP
prerank,MHHCALL3 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6681122567387678,2.1579222594548946,0.0,0.0005479983198164722,0.01,19/39,13.80%,SH2D4B;KCNA3;SNX22;SLFNL1;CEACAM21;GNMT;FAM150B;LY86;CORO2B;SYNPO;NLRP3;ARRDC2;TLR10;EBF1;ZNF491;CD247;GPR18;ANKS1B;CD79B
prerank,MOLM6 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6286536362427907,2.1399048365364113,0.0,0.0005269214613619925,0.01,26/48,13.06%,CTSG;CD34;CXCR2;TCTEX1D1;RAB37;CYYR1;IGSF10;KCNK17;CLEC4D;MNDA;CD33;CD244;SPI1;RGS18;P2RY13;CYSLTR1;NLRP3;CD37;TNFAIP8L2;IRAK3;TBC1D10C;RGL4;SNAI3;CST7;RIN3;HCK
prerank,YD10B UPPER AERODIGESTIVE TRACT,-0.7865444234123482,-2.1297890868802196,0.0,0.0,0.0,12/17,6.89%,KRT6A;MMP10;FAT2;PKP1;TP63;IL20RB;RDH16;PLCH2;S1PR5;DNAH17;WDR66;LPAR5
prerank,KASUMI2 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.73819714345719,2.1284979165385796,0.0,0.0005074058516819187,0.01,20/31,19.03%,SH2D4B;SORBS1;SLFNL1;CEACAM21;FAM150B;BANK1;CORO2B;SYNPO;NLRP3;UBASH3B;SPTLC3;EBF1;CD247;SLC43A2;ARL11;ANKS1B;CCR7;WDR52;TFEB;KCNMB1
prerank,SIGM5 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.705888501891118,2.11848852982522,0.0,0.0004892842141218502,0.01,23/37,15.65%,LPL;KCNA3;ALOX5AP;CXCR2;RASGRP2;IGSF10;CLEC4D;MNDA;CD244;SPI1;RGS18;P2RY13;CYSLTR1;IRF8;NLRP3;TNFAIP8L2;IRAK3;FCER1G;KCNN2;CD1D;ST8SIA4;PPARGC1B;ZNF438
prerank,MOLM16 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6361146079068786,2.1126195523231845,0.0,0.0004724123446693726,0.01,21/49,15.59%,HBB;SPN;RNASE1;TCTEX1D1;FCER1A;ICAM4;RAB37;RASGRP2;CYYR1;CD36;RGS18;GATA2;ZNF763;IRAK3;FCER1G;FREM1;PNPLA6;ZNF491;MTHFR;STAT5A;RBPMS2
prerank,HS274T BREAST,0.6688701770282206,2.10946533253868,0.0,0.00045666526651372687,0.01,19/34,14.26%,CLEC3B;FABP4;GPR116;ACVRL1;FBLN5;PPP1R14A;LRRC2;PEAR1;PRELP;RBMS3;COX7A1;CXCL12;ECM2;TMEM130;TMEM119;PODN;CACNB4;EDNRA;SLC12A4
prerank,ALLSIL HAEMATOPOIETIC AND LYMPHOID TISSUE,0.7134999526613273,2.107296756034081,0.0,0.0004419341288842518,0.01,14/23,15.55%,RAB37;CEACAM21;FLT4;CD244;ZNF763;TBC1D10C;RGL4;CD1E;CD247;SOBP;SMPD3;IL18BP;CCR4;CCR7
prerank,MUTZ5 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6422567759494323,2.1006983746003827,0.0,0.0004281236873566189,0.01,21/43,16.48%,CHI3L2;SH2D4B;CXCR2;RASGRP2;CEACAM21;FAM150B;BANK1;PRKCB;ARRDC2;EBF1;ZNF423;TEC;ZNF831;PYHIN1;ARL11;GPR18;HVCN1;TRANK1;CD79B;IL18BP;CYTH4
prerank,NCIH1623 LUNG,-0.764616914876232,-2.0991653941580797,0.0,0.0,0.0,7/15,8.58%,LYPD3;CREG2;HECW1;FGF12;PANX2;PSCA;CCDC87
prerank,CMK86 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6855306368560912,2.0897238461924807,0.0,0.00041515024228520626,0.01,18/44,9.93%,SPN;SELP;CD34;FCER1A;ICAM4;RAB37;RASGRP2;CYYR1;CD33;SPI1;RGS18;GATA2;IRAK3;TBC1D10C;FCER1G;FREM1;ROBO2;FERMT3
prerank,MKN1 STOMACH,0.750060867127484,2.085084982053154,0.0,0.00040293994104152373,0.01,8/15,13.19%,CLEC3B;STEAP4;MAMDC2;PDE8B;PALMD;RASSF8;PDLIM3;TCP11L2
prerank,MOLT13 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6850670378908291,2.0681638275401917,0.0,0.0003914273712974802,0.01,21/33,20.32%,CHI3L2;SELP;CD34;RAB37;KCNK17;CD244;RGS18;PTPRC;TBC1D10C;RGL4;CD1E;ZNF491;ZNF423;CD247;ZNF831;P2RY10;STAT5A;TMC8;KCNMB1;CD300A;CYTH1
prerank,BICR18 UPPER AERODIGESTIVE TRACT,-0.7829616834309758,-2.066854803513062,0.0,0.0,0.0,12/16,18.66%,KRT6A;FAT2;PKP1;IL20RB;PANX2;S1PR5;SENP2;TPCN2;GSTA1;TRUB2;AMN;MRPS22
prerank,THP1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6398638488212738,2.065378610672332,0.0,0.00038055438876143907,0.01,20/45,9.22%,LPL;CX3CR1;FAM105A;CTSG;ABCC6;KIF17;CXCR2;TCTEX1D1;MNDA;CD33;CD244;RGS18;ZMYND12;CYSLTR1;IRF8;NLRP3;TNFAIP8L2;IRAK3;FCER1G;KCNN2
prerank,OCIAML5 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6135787283158334,2.064001259275714,0.0,0.0003702691350111299,0.01,34/58,16.20%,LPL;KCNA3;FAM105A;CTSG;KIF17;OSCAR;CXCR2;RAB37;RASGRP2;TPSAB1;LY86;MNDA;IL18RAP;CD33;CD244;SPI1;RGS18;CYSLTR1;IRF8;NLRP3;TNFAIP8L2;IRAK3;KCNAB1;KCNN2;RGL4;SNAI3;IL12RB1;TEC;ARL11;RIN3;HCK;GPR97;ZNF438;ACRBP
prerank,SET2 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6646543728812757,2.06016175728268,0.0,0.00036052521040557387,0.01,21/45,11.99%,HBB;SPN;ESAM;LEPR;RNASE1;CD34;FCER1A;ICAM4;RAB37;CYYR1;CD36;CD33;RGS18;GATA2;IRAK3;FCER1G;ROBO2;ZNF491;CST7;AK8;MTHFR
prerank,HUH1 LIVER,0.6783850059523518,2.0531639166993445,0.0,0.0003512809742413284,0.01,10/25,5.44%,AGTR1;VTN;RGN;ABCC6;SERPINA1;SERPIND1;SLC23A1;ABCA6;CD36;SLCO2B1
prerank,OCIAML3 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.5952462870678726,2.0510771589351435,0.0,0.0006849978997705902,0.02,41/68,20.47%,CX3CR1;CTSG;RNASE1;OSCAR;GPR146;CXCR2;RAB37;RASGRP2;LY86;MNDA;CD36;CD33;CD244;SPI1;RGS18;PILRA;CYSLTR1;IRF8;NLRP3;CD37;TNFAIP8L2;IRAK3;FCER1G;PRKCB;SNAI3;CD1E;CST7;TNFRSF1B;INPP5D;SOBP;DCHS1;HCK;CD1D;RPS6KA1;ZNF438;ACRBP;ARAP1;MYLIP;TMC8;CD300A;PPAPDC3
prerank,KG1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6956493017290486,2.04660022000703,0.0,0.0006682906339225271,0.02,22/32,19.80%,CD34;TCTEX1D1;FCER1A;RAB37;RASGRP2;IGSF10;IL18RAP;CD33;CD244;BANK1;CYSLTR1;IRAK3;TBC1D10C;RGL4;IL18BP;GPR97;CYTH4;CCR5;ZNF132;STAB1;TMC8;CD300A
prerank,EM2 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.7114907417959486,2.03658960315033,0.0,0.0006523789521624669,0.02,19/33,15.06%,SPN;CTSG;CXCR2;TCTEX1D1;CLEC4D;MNDA;CD33;CD244;SPI1;RGS18;TNFAIP8L2;IRAK3;FCER1G;SNAI3;CST7;TNFRSF1B;ARL11;HCK;GPR97
prerank,SUDHL6 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6059969272863704,2.034207516766147,0.0,0.0006372073486238048,0.02,23/52,16.05%,NAPSA;CHI3L2;SNX22;LY86;VNN2;RGS18;B3GNT7;IRF8;CD37;PTPRC;RASGEF1B;TLR10;SLC43A2;PYHIN1;SLC6A16;CD80;GPR18;HVCN1;SOBP;HCK;CD79B;S1PR2;NFKBID
prerank,JVM2 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.5948361487276694,2.0324806767714034,0.0,0.0006227253634278093,0.02,28/54,20.32%,DNASE1L3;CHI3L2;MNDA;PPP1R16B;CD244;VNN2;CD37;TLR7;MAP3K8;PRKCB;CACNB4;PYHIN1;CD80;EHD1;HVCN1;P2RY10;STAT5A;CFLAR;CCR7;NFKBID;CYTH4;ENTPD1;IFI44L;BCL2A1;TFEB;CXCR3;CD300A;CYTH1
prerank,KCL22 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.7414793119106393,2.019335213018578,0.0,0.0006088870220183025,0.02,15/23,15.06%,ESAM;CTSG;OSCAR;TCTEX1D1;CEACAM21;CD244;C5AR1;RGS18;GATA2;TNFAIP8L2;IRAK3;CACNB4;CST7;SLC7A2;GPR97
prerank,SCC9 UPPER AERODIGESTIVE TRACT,-0.640329932733432,-2.0170200141181964,0.0,0.0024162344835842986,0.03,10/36,2.55%,KRT6A;FAT2;PKP1;LYPD3;TNS4;IL20RB;LY6K;TMEM79;PLCH2;PLEKHN1
prerank,MHHCALL4 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6234107706736232,2.0164948952119137,0.0,0.0005956503476266002,0.02,23/38,20.38%,KCNK3;SH2D4B;GPR146;CEACAM21;LY86;BANK1;TBC1D10C;TLR7;ARRDC2;EBF1;TNFRSF1B;ZNF423;TEC;SLC43A2;ARL11;GPR18;TRANK1;CD79B;IL18BP;ZNF626;ANKMY1;BZRAP1;SETDB2
prerank,SUPB15 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6419214665860122,2.0028841955891643,0.0,0.0005829769359749704,0.02,18/31,20.20%,SH2D4B;CD34;GPR146;RASGRP2;CEACAM21;SLC23A1;FAM150B;TBC1D10C;TLR7;TLR10;EBF1;SLC43A2;GPR18;CD79B;ZNF626;KCNMB1;CXCR3;BZRAP1
prerank,MOLT16 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6524057709185554,2.000713038469533,0.0,0.0005708315831421585,0.02,23/34,19.34%,SPN;CEACAM21;CLEC4D;IL18RAP;CD244;RGS18;KLRD1;PTPRC;TBC1D10C;RGL4;PRKCB;IL12RB1;CST7;ZNF423;CD247;ZNF831;PYHIN1;TRANK1;ASB14;P2RY10;CYTH4;TMC8;RBL2
prerank,KO52 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6513410437442515,1.9993693809293709,0.0,0.0005591819589964003,0.02,30/41,19.80%,SPN;CTSG;CD34;OSCAR;CXCR2;TCTEX1D1;FCER1A;RAB37;RASGRP2;IGSF10;KCNK17;IL18RAP;CD33;CD244;RGS18;TTC18;CYSLTR1;TNFAIP8L2;IRAK3;RGL4;AMY2B;CST7;ZNF831;ARL11;CDC14A;GPR97;STAB1;ZNF626;CXCR3;CD300A
prerank,COLO792 SKIN,0.7038858380031653,1.9934336844289473,0.0,0.0005479983198164722,0.02,10/22,9.22%,TNXB;MAMDC2;OMG;SORBS1;CCDC13;ENPP2;DAAM2;KDR;RASSF3;KCNN2
prerank,MOLM13 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6213281237586415,1.99029625292313,0.0,0.0005372532547220316,0.02,22/39,16.48%,SPN;CTSG;CXCR2;TCTEX1D1;RAB37;MNDA;CD33;CD244;SPI1;IRF8;NLRP3;TNFAIP8L2;IRAK3;KCNN2;SNAI3;CST7;ARL11;HVCN1;HCK;GPR97;ACRBP;CYTH4
prerank,SEM HAEMATOPOIETIC AND LYMPHOID TISSUE,0.7379185765479216,1.9774984546005605,0.0,0.0005269214613619925,0.02,13/19,12.51%,KCNK3;SLC23A1;LY86;BANK1;NLRP3;TNFAIP8L2;UBASH3B;IRAK3;DPT;TLR10;CACNB4;CST7;HVCN1
prerank,HS604T HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6795397684814902,1.9768612086944934,0.0,0.0005169795469966719,0.02,15/27,11.19%,ACVRL1;FBLN5;PPP1R14A;DAAM2;PRELP;PTH1R;COX7A1;PDE8B;CXCL12;RCAN2;SEMA5A;ARMC9;PODN;FILIP1L;PDLIM3
prerank,DEL HAEMATOPOIETIC AND LYMPHOID TISSUE,0.5942033549329946,1.9724508594440289,0.0,0.0005074058516819187,0.02,23/40,19.89%,NAPSA;CSRNP1;LEPR;OSCAR;SERPINA1;FAM150B;IL18RAP;NLRP3;ATF3;RAB40A;RCAN2;TPK1;FHAD1;TLR10;CST7;PDE4D;FMNL1;HCK;GPR97;CYTH4;BCL2A1;GZMB;CCDC125
prerank,EHEB HAEMATOPOIETIC AND LYMPHOID TISSUE,0.5516313723265172,1.9694441448396074,0.0,0.0004981802907422474,0.02,39/66,23.24%,DNASE1L3;CHI3L2;ESAM;LY86;MNDA;PPP1R16B;VNN2;C5AR1;FGD2;IRF8;CD37;TLR7;IL12RB1;TLR10;CACNB4;TNFRSF1B;PYHIN1;CD80;HVCN1;RIN3;HCK;IL18BP;P2RY10;CFLAR;CCR7;NFKBID;CYTH4;ENTPD1;IFI44L;BCL2A1;TFEB;CXCR3;CD300A;CYTH1;ARHGAP17;CCDC88B;NLRP1;MAPK10;MAN2B1
prerank,EOL1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6196253564900627,1.969385929074543,0.0,0.0004892842141218502,0.02,27/43,16.69%,STEAP4;OSCAR;CXCR2;RAB37;IGSF10;KCNK17;LY86;CD36;CD33;SPI1;RGS18;CYSLTR1;IRF8;PIEZO2;NLRP3;TNFAIP8L2;IRAK3;KCNN2;SNAI3;ZNF491;CST7;TEC;HCK;ST8SIA4;NFKBID;CYTH4;LRRC8C
prerank,TF1 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.6213391535813565,1.9691553112976998,0.0,0.0004807002805407651,0.02,20/42,16.91%,HBB;ESAM;LEPR;PPP1R14A;CD34;TCTEX1D1;FCER1A;ICAM4;RASGRP2;KCNK17;CD33;RGS18;GATA2;FCER1G;ROBO2;CCR4;STAT5A;RBPMS2;NFKBID;CA8
prerank,HS698T LARGE INTESTINE,0.6756345878942471,1.966955075717849,0.0,0.0004724123446693726,0.02,14/25,10.54%,CLEC3B;GPR116;FBLN5;COL6A6;LRRC2;PEAR1;ABCA6;PRELP;COX7A1;SPATA18;SEMA5A;TMEM119;PODN;CACNB4
prerank,NCIH2172 LUNG,0.7126238358431624,1.960972401177262,0.0,0.0004644053557766714,0.02,9/22,10.51%,TNXB;SLC46A2;VTN;KIAA1683;SLFNL1;CD36;MATN3;CCL21;ZNF331
prerank,HEL9217 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.609737067517956,1.9573588658453651,0.0,0.00045666526651372687,0.02,18/41,8.33%,HBB;NOSTRIN;CX3CR1;ESAM;SELP;TCTEX1D1;FCER1A;ICAM4;IGSF10;CD36;FLT4;CD33;CD244;RGS18;GATA2;TNFAIP8L2;FCER1G;FREM1
prerank,SUDHL4 HAEMATOPOIETIC AND LYMPHOID TISSUE,0.5701206626272787,1.9528289981380562,0.0,0.0004491789506692395,0.02,29/66,18.08%,CHI3L2;SNX22;ALOX5AP;ABCA6;LY86;PPP1R16B;BANK1;VNN2;SPI1;RGS18;FGD2;IRF8;CD37;ZNF763;TBC1D10C;SNAI3;TOX;TLR10;ZNF831;SLC6A16;GPR18;SOBP;TRANK1;CD79B;S1PR2;ACRBP;CYTH4;TFEB;ANKRD13A
